pcc_id,recipe_name,recipe_links,author,recipe_image,recipe_overview,recipe_description,recipe_tags,recipe_ingredients,recipe_directions,external_url
100086,New England Cod Cakes,https://www.pccmarkets.com/recipe/new-england-cod-cakes/,,,"Serves: 4 to 6
Ingredient Notes: Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,"COD
WHITE FISH","['2 tablespoons high-heat oil, divided', '3 ribs celery, diced', '2 tablespoons minced shallots', '2 cloves garlic, minced', '1 teaspoon celery seeds', '3/4 pound potatoes, cooked and mashed', '2 tablespoons chopped fresh parsley', '2 tablespoons stone ground mustard', '1 lemon, zested and juiced', 'Salt and pepper, to taste', '1 1/2 pounds cod fillets, cooked and flaked', 'Panko breadcrumbs, for coating', '1 tablespoon unsalted butter']","['Heat 1 teaspoon oil in a small skillet over medium heat. Cook celery, shallots and garlic until soft, about 5 minutes. Stir in celery seeds and cook 1 minute more. Let mixture cool.', 'In a large bowl, combine celery mixture, potatoes, parsley, mustard, lemon zest and juice, salt and pepper. Fold in flaked cod, being careful not to over mix. Form into 8 (1/2-inch-thick) patties and refrigerate for 20 minutes.', 'Roll chilled cod cakes in breadcrumbs, lightly pressing so that they stick to the cakes. Heat remaining oil and butter in a large skillet over medium-high heat. Cook cakes until golden brown on each side, 3 to 5 minutes per side.']",https://www.pccmarkets.com
100087,Ruby Red Beet Hummus,https://www.pccmarkets.com/recipe/ruby-red-beet-hummus/,,,"Yields: about 3 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,"BEETS
GARBANZO BEANS
KID-FRIENDLY","['1 red beet', '1 (15-ounce) can garbanzo beans, rinsed and drained', '2 teaspoons lemon juice', '2 tablespoons tahini', '1/4 cup olive oil', 'Salt and pepper, to taste', 'Cucumber slices, baby carrots and whole wheat chips for serving (optional)']","['Preheat oven to 400° F.', 'Remove the stem and most of the root from the beet. Scrub well under running water until clean. Wrap beet in foil and roast in the oven until tender when poked with a knife, 45 minutes to 1 hour. Let cool to room temperature.', 'Wearing a pair of gloves or plastic bags (so your hands don’t get stained bright red!), remove the skin from the beet. Carefully cut the beet into four pieces.', 'Add beet segments, garbanzo beans, lemon juice, tahini and olive oil to the bowl of a food processor. Pulse until smooth. Taste and season with salt and pepper. If the hummus is too thick, add a splash of water.', 'Serve with cucumber slices, baby carrots and whole wheat chips.']",https://www.pccmarkets.com
100088,"Winter Squash, Apple And Blue Cheese Galette",https://www.pccmarkets.com/recipe/winter-squash-apple-and-blue-cheese-galette/,,https://www.pccmarkets.com/wp-content/uploads/2017/09/pcc-winter-squash-apple-and-blue-cheese-galette-flo.jpg,"Serves: 4 to 6
Ingredient Notes: Vegetarian, Corn-free, Peanut-free, Soy-free, Tree nut-free",,"APPLES
BLUE CHEESE
HOLIDAYS","['1 pound winter squash – peeled, seeded and cut into 3/4-inch cubes', '1 tablespoon oil', 'Salt and black pepper, to taste', '1 tablespoon butter', '1/2 cup thinly sliced sweet onion', '1/2 apple – halved, cored and cut into thin wedges', '1 teaspoon chopped fresh thyme', '1/4 cup crumbled blue cheese', '1 prepared pie crust', '1 egg yolk plus 1 tablespoon water (for egg wash)']","['Preheat oven to 400° F.', 'Toss squash with oil, salt and pepper. Roast in oven until tender, about 20 minutes.', 'Meanwhile, melt butter in a skillet over medium heat. Cook onions until translucent, about 5 minutes. Add apples and thyme and season with salt and pepper. Remove from heat; toss with squash and blue cheese.', 'Place pie crust flat on a parchment-lined baking sheet. Mound squash mixture in the middle of crust, leaving a 2-inch border. Fold border over filling, pleating the edge (the center will be open). Brush edges with egg wash.', 'Bake until golden, 20 to 25 minutes. Cut into wedges before serving.']",https://www.pccmarkets.com
100089,Roasted Winter Squash Seeds,https://www.pccmarkets.com/recipe/roasted-winter-squash-seeds/,,,"Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,,"['1 cup rinsed and drained winter squash seeds (from either cooked or raw squash)', '1 teaspoon kosher salt or sea salt']","['Preheat oven to 350° F.', 'Toss the seeds with the salt and spread out in a single layer on a parchment-lined baking sheet. Roast, stirring once, until the seeds are golden and crispy, about 12 to 20 minutes depending on the size of the seeds.']",https://www.pccmarkets.com
100090,Roasted Delicata Squash,https://www.pccmarkets.com/recipe/roasted-delicata-squash/,,,"Serves: about 4 to 6 as a side dish
Ingredient Notes: Vegetarian, Vegan, Dairy-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,,"['1 delicata squash, washed', '1 tablespoon olive oil', '1 teaspoon chopped rosemary', '1 teaspoon salt', 'Freshly ground pepper, to taste', '1 quart unsweetened apple cider', '2 tablespoons maple syrup', '2 tablespoons dried cranberries']","['Preheat oven to 400° F. Line a baking sheet with parchment paper.', 'Cut the stem end from squash and cut in half lengthwise. Scoop out seeds. Cut each half into 1/2-inch-thick slices crosswise on a bit of a diagonal. Toss squash with oil, rosemary, salt and pepper. Spread out in a single layer on the prepared baking sheet.', 'Roast squash is golden and fork tender, about 20 minutes.', 'If making Apple Cider Reduction, place apple cider, maple syrup and dried cranberries in a saucepan and boil to reduce to a syrup. It will thicken as it cools. You may strain out the cranberries so you can use a squeeze bottle to apply the reduction or leave them in as garnish.', 'Drizzle reduction over the squash and serve.']",https://www.pccmarkets.com
100091,Roasted Yam Dip,https://www.pccmarkets.com/recipe/roasted-yam-dip/,,https://www.pccmarkets.com/wp-content/uploads/2013/10/pcc-roasted-yam-dip.jpg,"Yields: 2 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"PECANS
YAMS","['1 tablespoon high-heat oil', '2 yams, cubed (about 3 cups)', 'Salt and pepper, to taste', '2 tablespoons pecan or other nut butter', '1 clove garlic, smashed', '1 teaspoon lemon juice', '1/2 teaspoon lemon zest', '1/2 cup chopped fresh basil']","['Heat oil in a large cast-iron skillet over medium-high heat. Add yams and cook until golden and tender, stirring occasionally, about 20 minutes. Season with salt and pepper.', 'Blend together yams, nut butter, garlic, lemon juice, zest, salt and pepper in a food processor until smooth. Add a splash of water if necessary for a creamy consistency. Fold in chopped basil leaves.']",https://www.pccmarkets.com
100092,Seared Salmon Cakes With Parsley Almond Pesto,https://www.pccmarkets.com/recipe/seared-salmon-cakes-with-parsley-almond-pesto/,,,"Serves: 4
Ingredient Notes: Corn-free, Dairy-free, Peanut-free, Soy-free",,"ALMONDS
PARSLEY
SALMON","['2 teaspoons high-heat oil', '1/2 onion, finely chopped', '2 cloves garlic, minced', '1 carrot, grated', '1 pound cooked salmon, bones removed and shredded', '1 tablespoon Dijon mustard', '2 tablespoons mayonnaise', '2 teaspoons lemon juice', '1 teaspoon lemon zest', '1 egg, lightly beaten', '3 tablespoons breadcrumbs', '1 teaspoon baking powder', 'Salt and freshly ground black pepper, to taste', 'Parsley Almond Pesto, for serving']","['Preheat oven to 375° F. Line a baking sheet with parchment paper.', 'Heat oil in a skillet over medium-high heat. Sauté onion, garlic and carrots until tender, about 4 minutes. Allow to cool slightly.', 'Combine vegetables with remaining ingredients, except pesto. Combine well and form into 4-inch patties; place on prepared baking sheet.', 'Bake until slightly golden and heated through, 15 to 20 minutes. Serve with Parsley Almond Pesto.']",https://www.pccmarkets.com
100093,Mexican Lime Prawn Cocktail,https://www.pccmarkets.com/recipe/mexican-lime-prawn-cocktail/,,,"Serves: 4
Ingredient Notes: Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,LIMES,"['1/2 cup plus 2 tablespoons lime juice, divided', '1 pound peeled and deveined small prawns', '1/2 onion, chopped', '1/2 cup chopped fresh cilantro', '1 jalapeño, minced', '1 clove garlic, minced', '1 teaspoon ground cumin', '2 tablespoons extra virgin olive oil', 'Salt and pepper, to taste', '1 tomato, chopped', '1 avocado, thinly sliced', 'Tortilla chips, for serving']","['Bring 1 quart salted water to a boil; add 2 tablespoons lime juice. Add prawns and bring back to a boil. Turn off the heat, pour off liquid and cover with a lid. Let prawns steam for 10 minutes off the heat. Spread out on a plate to cool completely.', 'Toss prawns with remaining 1/2 cup lime juice, cover and refrigerate for 1 hour.', 'Remove prawns from lime juice, reserving a few tablespoons. Combine prawns, onions, cilantro, jalapeño, garlic, cumin, olive oil, salt, pepper and reserved lime juice in a bowl. Transfer to martini glasses or glass bowls and serve with tomatoes, avocado slices and tortilla chips.']",https://www.pccmarkets.com
100094,Korean Vegetable Pancakes (Hobak Buchim),https://www.pccmarkets.com/recipe/korean-vegetable-pancakes-hobak-buchim/,,https://www.pccmarkets.com/wp-content/uploads/2017/08/pcc-korean-vegetable-pancakes-flo.jpg,"Yields: about 14 (3-inch) pancakes
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Peanut-free, Tree nut-free",,"PANCAKES
ZUCCHINI","['2 zucchini, grated', '1 small carrot, peeled and grated', '1/2 teaspoon salt', '2 green onions, thinly sliced', '1 clove garlic, minced', '1 teaspoon fresh grated ginger', '1 cup spelt flour', '3/4 to 1 cup water, as needed', '1 teaspoon toasted sesame oil', 'High-heat oil, for frying', 'Sesame Seed Dipping Sauce, for serving']","['Combine zucchini, carrots and salt in a colander. Place the colander in the sink and let sit for 15 minutes. Using a clean dish towel, squeeze out as much moisture from zucchini and carrots as possible (this is easiest done in batches).', 'Place zucchini, carrots, green onions, garlic, ginger, flour, water and sesame oil in a bowl. Mix just until combined.', 'Heat oil in a large, heavy skillet over medium-high heat. Drop zucchini batter by 1/4 cupfuls into the pan. Cook until golden and crisp, 4 to 6 minutes per side. Continue with remaining batter, adding more oil as needed.', 'Serve with Sesame Seed Dipping Sauce or tamari sauce.']",https://www.pccmarkets.com
100095,Herbed Olives,https://www.pccmarkets.com/recipe/herbed-olives/,,,"Yields: 2 cups
Ingredient Notes: Vegetarian, Vegan, Corn-free, Dairy-free, Egg-free, Gluten-free, Peanut-free, Soy-free, Tree nut-free",,OLIVES,"['1 cup pitted green olives', '1 cup pitted Kalamata olives', '1 lemon, zested and juiced', '1 tablespoon sherry or red wine vinegar', '2 teaspoons red pepper flakes (optional)', '2 cloves garlic, minced', '1 bay leaf', '1 teaspoon dried oregano', '1 teaspoon dried basil', '1 teaspoon dried parsley', '1/2 teaspoon dried thyme', '1/2 teaspoon coriander seeds', '1/4 to 1/2 cup olive oil, to cover']","['Combine all ingredients in a clean jar. Add enough olive oil to cover. Seal jar with lid and shake to evenly distribute herbs.', 'Marinate in the refrigerator for at least 3 days to allow flavors to develop. Keeps in the refrigerator for 2 weeks.']",https://www.pccmarkets.com
100096,"Goat Cheese, Arugula And Red Pepper Quesadillas",https://www.pccmarkets.com/recipe/goat-cheese-arugula-and-red-pepper-quesadillas/,,,"Serves: 6
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Peanut-free, Soy-free, Tree nut-free",,"CHEVRE
GOAT CHEESE
TORTILLAS","['2 tablespoons butter, divided', '1/2 red onion, thinly sliced', '6 (10-inch) flour tortillas', '1 (5-ounce) log chèvre cheese, softened', '1/2 cup Arugula Pesto', '1/4 cup grated hard goat cheese (any style)', '1/2 cup Roasted Red Pepper Spread, for serving']","['Melt 1 tablespoon butter in a small sauté pan. Cook onions until soft, about 5 minutes.', 'Lay 3 tortillas on a flat work surface. Spread each tortilla with 1/3 of the cheese, 1/3 of the Arugula Pesto, and sprinkle with 1/3 of the grated hard goat cheese and cooked onions. Top with remaining tortillas.', 'Warm a griddle or 10-inch cast iron skillet over medium-high heat. Melt a bit of remaining butter in the skillet and cook quesadillas, one at a time, until golden, about 4 minutes on each side.', 'Cut into 8 to 10 wedges and serve with Roasted Red Pepper Spread.']",https://www.pccmarkets.com
100097,Brie En Croûte,https://www.pccmarkets.com/recipe/brie-en-croute/,,,"Serves: 8, as an appetizer
Ingredient Notes: Vegetarian, Corn-free, Peanut-free, Soy-free",,"ALMONDS
APPETIZERS
CHEESE","['1 sheet pre-packaged frozen puff pastry', '1 tablespoon unsalted butter', '1/2 cup sliced almonds or walnuts', 'Flour, for dusting', '1 (8-ounce) wheel Brie cheese', '1 tablespoon chopped fresh parsley', '1 egg, beaten', '1 tablespoon water', 'Crackers, for serving']","['Thaw puff pastry at room temperature for 30 minutes. Preheat oven to 400° F.', 'Melt butter in a small pan over medium heat and sauté nuts until golden, about 5 minutes. Set aside.', 'Unfold pastry on a lightly floured surface. Roll into a 14-inch square; cut off corners to make a circle. Place Brie in the center of pastry and sprinkle with nuts and parsley.', 'Fold 2 opposite sides over cheese. Trim 2 remaining sides to 2 inches from the edge of the cheese then fold these 2 sides on to the round. Press edges to seal and place seam-side down on a parchment-lined baking sheet. Decorate top with pastry scraps, if desired. Mix together egg and water in a small bowl and brush entire surface with egg mixture.', 'Bake until golden brown, about 20 minutes. Cool for 1 hour before serving.']",https://www.pccmarkets.com
100098,Roasted Carrot And Pear Soup With Ginger Crème Fraîche And Pistachios,https://www.pccmarkets.com/recipe/roasted-carrot-and-pear-soup-with-ginger-creme-fraiche-and-pistachios/,"By Jackie Freeman, PCC Chef",,"Serves: 8
Ingredient Notes: Vegetarian, Corn-free, Egg-free, Gluten-free, Peanut-free, Soy-free",,"CARROTS
PEARS
PISTACHIOS","['3 cups peeled and roughly chopped carrots', '3 pears – peeled, cored and roughly chopped', '3 tablespoons olive oil, divided', 'Salt and freshly ground black pepper, to taste', '1 onion, peeled and roughly chopped', '3 cloves garlic, minced', '2 teaspoons finely grated fresh ginger, divided', '1 1/2 teaspoons curry powder', '6 to 8 cups vegetable stock', '1/2 to 1 cup milk or half-and-half', '6 tablespoons crème fraîche, sour cream or plain Greek yogurt', '6 teaspoons unsalted shelled pistachios']","['Preheat oven to 400° F.', 'Place two rimmed baking sheets in the oven for 4 minutes to heat. Meanwhile, toss carrots, pears, 1 1/2 tablespoons oil, salt and pepper in a large bowl. Carefully spread vegetables on hot baking sheets. Roast until tender and golden, 20 to 25 minutes, shaking the pan once or twice to turn vegetables.', 'Meanwhile, heat remaining olive oil in a heavy stockpot or Dutch oven over medium heat. Add onion and cook until soft and translucent, about 8 minutes. Stir in garlic, 1 1/2 teaspoons ginger and curry powder, cooking for 1 additional minute. Add roasted carrots and pears and pour in enough vegetable stock to cover; bring to a boil. Lower heat to a simmer and cook, partially covered, for 20 minutes.', 'Let cool slightly. Carefully puree soup until smooth (either with an immersion blender or in batches in a blender or food processor). Return soup to the stove to reheat, adding milk to taste and desired consistency.', 'In a small bowl, combine crème fraîche with remaining ginger and a pinch of salt. Ladle soup into bowls, add a dollop of crème fraîche and sprinkle with pistachios.']",https://www.pccmarkets.com
