tjs_id,recipe_category,recipe_name,recipe_link,recipe_image,recipe_description,recipe_overview,recipe_ingredients,recipe_directions,recipe_tags
100313,Lunch,Grilled Peach Salad,https://www.traderjoes.com/recipes/lunch/grilled-peach-salad,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/303MainImage.jpg,,Serves: 4 Prep Time: 10 Minutes Cooking Time: 5 Minutes,"[""3 large TJ's Peaches, firm with a little give"", ""1 1/2 Tbsp TJ's Extra Virgin California Olive Oil"", '1 bag TJ’s Organic Baby Spinach', '1 cup diced TJ’s Sliced Roast Chicken Breast with Rib Meat', '1/4 cup TJ’s Organic Blueberries', ""3 Tbsp TJ's Crumbled Goat Cheese"", '1/4 cup TJ’s Sliced Honey Roasted Almonds', ""6 tablespoons TJ's Fat Free Balsamic Vinaigrette""]","['DIRECTIONS', 'Cut the peaches in half and pit them. Cut the halves into wide wedges, and then toss the peaches with olive oil. Place the peaches directly on the grill (or cast iron griddle on stovetop) and cook over a medium heat (on all sides) until grill marks form and peaches are tender but not falling apart; about five minutes. Remove peaches from heat and set aside. In a large serving bowl, layer spinach, chicken, blueberries, goat cheese and almonds. Add peaches and drizzle with balsamic vinaigrette. Enjoy!', 'Tags: Chicken, Fruit, Grilling, Salad, Summer']","['Chicken', 'Fruit', 'Grilling', 'Salad', 'Summer']"
100314,Lunch,Pizza Bagels,https://www.traderjoes.com/recipes/lunch/pizza-bagels,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/274MainImage.jpg,,Serves: 6 Prep Time: 10 Minutes Cooking Time: 12 Minutes,"[""3 TJ's Bagels cut in half (for a total of 6)"", ""1 jar TJ's Pizza sauce"", ""1 package TJ's Shredded Mozzarella"", ""9 pieces TJ's Pepperoni"", ""4 pieces TJ's Fully Cooked Uncured Apple Smoked Bacon, chopped""]","['DIRECTIONS', 'Preheat oven to 350 degrees. Place all bagel halves on a baking sheet. Spread pizza sauce on each, about 2 heaping tablespoons or more to your liking. Sprinkle shredded mozzarella liberally on each, covering the entire bagel. Chop 4 pieces of fully cooked bacon and put on 3 bagels. Place 3 pieces of pepperoni on top of the remaining 3 bagels. Place in oven for 12 minutes or until cheese is melted and bubbling. We recommend dipping in your favorite Ranch or Blue Cheese Dip. Have fun with the toppings… add more or less to your liking!', 'Tags: Bacon, Cheesy, Pizza']","['Bacon', 'Cheesy', 'Pizza']"
100315,Lunch,PBLT with Smoked Aioli,https://www.traderjoes.com/recipes/lunch/pblt-with-smoked-aioli,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/266MainImage.jpg,,Serves: 1 - 2 Prep Time: 5 Minutes Cooking Time: 15 Minutes,"['Aioli Dressing', ""3 large TJ's Premium Peeled Garlic Cloves"", ""3/4 cup TJ's Mayonnaise"", ""1/2 Tbsp TJ's Extra Virgin California Estate Olive Oil"", ""1 tsp TJ's Smoked Paprika"", ""1 tsp TJ's Lemon juice, more to taste"", ""1/4 teaspoon TJ's Sea Salt, or to taste"", ""1/4 teaspoon TJ's Ground Black Pepper, or to taste"", 'Sandwich', ""4 quarter inch slices TJ's Pork Belly"", ""2 slices TJ's Sourdough Bread or TJ's Organic White Bread"", ""2-4 leaves TJ's Butter Lettuce"", ""1/2 large TJ's Heirloom Tomato, sliced thin""]","['DIRECTIONS', 'Make the Aioli: Add garlic to a small saucepan, cover by 1/2 inch with cold water, place over medium flame and poach until water comes to a boil. As soon as the water boils, remove from heat, steep for one minute, drain and rinse with cold water to stop the cooking. Wait for garlic to cool completely. Add the garlic, mayonnaise, olive oil, smoked paprika, and lemon juice to a blender or food processor and process until smooth. Do not over mix. Taste and adjust lemon if desired and then add salt, and pepper to taste. Refrigerate to help marry flavors.', 'Cook Pork Belly: Add pork belly to a non stick pan over medium heat and sear on both sides until golden brown, about 3 to 5 minutes per side; remove to a paper towel.', 'Build Sandwich: Toast bread, if preferred. Spread both slices of bread with Smoked Aioli; top one slice with lettuce, tomato and pork belly and top with second slice of bread. Slice in half and eat right away.', 'Tags: Pork, Sandwich']","['Pork', 'Sandwich']"
100316,Lunch,Grandma’s Chinese Chicken Salad,https://www.traderjoes.com/recipes/lunch/grandmas-chinese-chicken-salad,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/244MainImage.jpg,,Serves: 4 Prep Time: 10 Minutes Cooking Time: 6 Minutes,"['Chicken & Salad', ""1 pkg TJ's Boneless Skinless Chicken Breast Tenders"", ""1/2 cup TJ's Flour"", '1/4 teaspoon TJ’s Sea Salt, or to taste', ""1/4 teaspoon TJ's Ground Black Pepper, or to taste"", '2 Tbsp Canola Oil', ""1 bag TJ's Butter Lettuce & Radicchio Salad Mix"", ""1/4 cup TJ's Green Onions (include bottom white sections), chopped"", ""1/2 cup TJ's Unsalted, Dry Toasted Slivered Almonds"", ""1/2 cup TJ's Sesame Sticks"", ""2 Tbsp TJ's Organic Cilantro, chopped"", 'Dressing', ""6 Tbsp TJ's Canola Oil"", ""4 Tbsp TJ's White Balsamic Vinegar"", ""4 Tbsp TJ's Sugar (or 2 Tbsp TJ's Sugar, 2 drops TJ's Organic Liquid Stevia)"", '1 Tbsp Lemon Juice', ""2 tsp TJ's Toasted Sesame Seed Oil"", ""2 tsp TJ's Sea Salt"", ""1/2 tsp TJ's Ground Black Pepper""]","['DIRECTIONS', 'Prepare the chicken: Wash and pat dry chicken tenders. Dredge chicken in flour seasoned with salt and pepper, set aside. Add 2 tablespoons canola oil to a frying pan and heat on medium until oil starts to shimmer. Cook chicken tenders about 3 minutes on each side or until internal temperature reaches 165 degrees. Remove from heat, and place chicken in refrigerator to cool.', 'Make the dressing: In a medium jar, dissolve sugar and salt in white balsamic vinegar then add canola oil, lemon juice, sesame seed oil and black pepper. Shake well. Place in refrigerator to chill.', 'Prepare the salad: In a large bowl, combine butter lettuce & radicchio salad mix, green onions, slivered almonds, cilantro and sesame sticks. Slice about 4 or 5 chicken tenders on the diagonal and add to the bowl. Add a few tablespoons of the chilled dressing to the salad just before serving and toss.', 'Tags: Chinese, Salad']","['Chinese', 'Salad']"
100317,Lunch,Tuna Salad Pita,https://www.traderjoes.com/recipes/lunch/tuna-salad-pita,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/221MainImage.jpg,,Serves: 4 Prep Time: 10 Minutes Cooking Time: 1 Minute,"[""1 can TJ's Tuna in Olive Oil, drained"", ""1 Tbsp diced TJ's Sweet Onion"", ""2 Tbsp diced TJ's Cornichons"", ""1 1/2 Tbsp TJ's Organic Mayonnaise"", ""2-3 TJ's Organic Romaine Lettuce leaves"", ""2 TJ's Pita Bread Pockets""]","['DIRECTIONS', 'In a medium bowl, combine tuna, onion, cornichons and mayonnaise. Cut each pita in half lengthwise creating a total of four pita pockets. Stuff pita pockets with lettuce and tuna salad.', 'Tags: Fish, No Cook, Sandwich']","['Fish', 'No Cook', 'Sandwich']"
100318,Lunch,Edamame Energy Bowl,https://www.traderjoes.com/recipes/lunch/edamame-energy-bowl,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/191MainImage.jpg,,Serves: 3 - 4 Prep Time: 15 Minutes Cooking Time: 1 Minute,"['Salad', ""1 package TJ's Frozen Shelled Edamame, heated"", ""1 cup TJ's Red Quinoa, cooked"", ""2 TJ's Celery Ribs, sliced"", ""1/4 cup TJ's Green Onions, chopped"", ""1/2 cup TJ's Shredded Carrots"", ""2 tablespoon TJ's Italian Parsley"", ""1 TJ's Gala Apple, diced"", ""1 TJ's Avocado, sliced"", ""1/3 cup TJ's Sliced Almonds"", 'Dressing', ""1 medium TJ's Lemon (Juice Only)"", ""2 tablespoons TJ's Extra Virgin California Olive Oil"", ""2 medium cloves TJ's Garlic, minced (optional)"", ""1/4 teaspoon TJ's Sea Salt, or to taste"", ""1/4 teaspoon TJ's Ground Black Pepper, or to taste""]","['DIRECTIONS', 'In a large bowl, combine salad ingredients and set aside. In a separate bowl combine dressing ingredients. Drizzle dressing into salad and enjoy. If preferred chilled, refrigerate an extra 20 minutes before serving.', 'Tags: Meatless, Protein']","['Meatless', 'Protein']"
100319,Lunch,Roasted Strawberry Salad,https://www.traderjoes.com/recipes/lunch/roasted-strawberry-salad,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/154MainImage.jpg,,Serves: 4 Prep Time: 10 Minutes Cooking Time: 15 Minutes,"[""1 pound TJ's Strawberries, cleaned, dried and hulled"", ""1 tablespoon TJ's Extra Virgin Spanish Olive Oil"", ""1 tablespoon TJ's Balsamic Glaze"", '6 oz TJ’s Baby Spinach (1 package or 1/2 package depending on region)', ""1/3 cup TJ's Chevre Log with Honey, crumbled""]","['DIRECTIONS', 'Preheat oven to 400. Slice strawberries in half lengthwise. Toss with olive oil and place on a foil lined baking sheet. Cook for 15 minutes. Toss with balsamic glaze and then set aside to cool. Once the strawberries have cooled, combine with spinach and cheese. Toss and serve.', 'Tags: Meatless, Roasted, Salad']","['Meatless', 'Roasted', 'Salad']"
100320,Lunch,Classic Meatball Subs,https://www.traderjoes.com/recipes/lunch/classic-meatball-subs,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/55MainImage.jpg,,Serves: 4 Cooking Time: 15 - 20 Minutes,"[""1 TJ's Baguette, cut into fours and sliced down the middle"", ""1 package TJ's Frozen Turkey Meatballs or Meatless Meatballs, heated according to package directions"", ""2 cups TJ's Organic Marinara Sauce"", '1 Onion and 1 Green Bell Pepper, thinly sliced and sautéed in olive oil', ""1 package TJ's Sliced Mozzarella Cheese""]","['DIRECTIONS', 'Toast bread in oven at 300 degrees for about 5-8 minutes or until slightly golden and warm. Remove from oven and add meatballs, onions, peppers sauce and cheese to bread. Return to oven another 3-5 minutes, until cheese is melted.', 'Tags: Cheesy, Italian, Sandwich']","['Cheesy', 'Italian', 'Sandwich']"
100321,Lunch,Crunchy Chicken Sandwich,https://www.traderjoes.com/recipes/lunch/crunchy-chicken-sandwich,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/20MainImage.jpg,,Serves: 4 Cooking Time: 10 Minutes,"[""2 cups TJ's Organic Broccoli Slaw"", ""1 tbsp TJ's Fresh Cilantro, chopped"", ""3 tbsp TJ's Champagne Pear Vinaigrette with Gorgonzola"", ""4 TJ's Chili Lime Chicken Burgers"", ""4 TJ's Multi-Grain or Honey Wheat Hamburger Buns""]","['DIRECTIONS', 'Mix broccoli slaw, cilantro and vinaigrette. Heat chicken burgers according to package directions. Place one burger on each bun bottom. Top burger with slaw mixture and close bun. Enjoy!', 'Tags: Burgers, Chicken, Sandwich']","['Burgers', 'Chicken', 'Sandwich']"
100322,Dinner,Turkey (Meatball) Dinner,https://www.traderjoes.com/recipes/dinner/turkey-meatball-dinner,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/66031-cauliflower-tot-casserole-REC.jpg,"Ah, cauliflower. Is there anything this cruciferous wonder can’t do? It’s certainly a tasty alternative to some of its more carb-heavy comrades—which is precisely why we’ve skipped the potatoes and made Cauliflower Tots the base of Trader Joe’s Cauliflower Tot Casserole.",Serves: 4 Cooking Time: 1 Hour,"['1 package TJ’s Cauliflower Tot Casserole', '1 package TJ’s Turkey Meatballs, thawed', '2 packages TJ’s Turkey Gravy', 'TJ’s Fresh Rosemary', 'TJ’s Cranberry Sauce or Cranberry Orange Relish']","['DIRECTIONS', 'Preheat oven to 400°F.  Remove packaging from casserole and place on a rimmed baking sheet. Cover with foil. Bake 45 minutes.', 'Remove foil and bake another 10-15 minutes until casserole is heated through. Remove from oven and let stand a few minutes.', 'After casserole has been in the oven for 30 minutes, add meatballs, gravy, and 2 sprigs of rosemary to a medium saucepan. Cover and warm on medium-low heat, stirring occasionally, until meatballs are heated through.', 'Mash casserole with a fork and divide among 4 serving bowls. Add a few meatballs to each bowl and cover generously with gravy.', 'Garnish each bowl with a dollop of cranberry orange relish and a fresh sprig of rosemary and enjoy!', 'Tags: Comfort Food, Meatballs, Savory, Thanksgiving, Turkey']","['Comfort Food', 'Meatballs', 'Savory', 'Thanksgiving', 'Turkey']"
100323,Dinner,Bulgogi Beef Fried Rice,https://www.traderjoes.com/recipes/dinner/bulgogi-beef-fried-rice,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/67480-bulgogoi-fried-rice-kimchi-REC.jpg,"With minimal prep (just a combined five minutes in the microwave or a few minutes in a hot skillet will do the trick), our Korean-inspired Bulgogi Beef Fried Rice becomes a delightfully savory side dish or basis for a wide variety of rice bowls. Here we've paired it with scrambled eggs and a spoonful of Trader Joe's Chili Onion Crunch for a no-fuss fried rice recipe.",Serves: 2 Prep Time: 2 Minutes Cooking Time: 7 Minutes,"['1 bag TJ’s Korean Inspired Bulgogi Beef Fried Rice with Kimchi', '2 TJ’s Large Eggs, beaten', 'TJ’s Green Onions (green parts only) thinly sliced', 'TJ’s Chili Onion Crunch']","['DIRECTIONS', 'Heat a skillet over medium high heat. Add fried rice and sauté 5 minutes, stirring frequently. Add beaten eggs and continue sauteing and stirring, a few minutes more, until egg is scrambled and cooked through.', 'Divide fried rice among two bowls. Top with green onions and a dollop of chili onion crunch, and enjoy.', 'Tags: Eggs, Korean, One-dish Meal, Quick Meal']","['Eggs', 'Korean', 'One-dish Meal', 'Quick Meal']"
100324,Dinner,Soffritto Beans,https://www.traderjoes.com/recipes/dinner/soffritto-beans,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/64046-soffritto-beans-REC.jpg,"Much like a traditional mirepoix, a soffritto is a blend of aromatics that are indispensable in a cook’s kitchen. We found that every Italian cook seems to have their own iteration, reflecting their chosen flavor favorites. Our Trader Joe’s Italian Style Soffritto Seasoning Blend includes crispy onions, sun-dried tomatoes, sea salt, garlic, red peppers, parsley, rosemary, and sage.",Serves: 6 Prep Time: 5 Minutes Cooking Time: 20 Minutes,"['1 ½ tablespoons your favorite TJ’s Olive Oil', '1 ½ tablespoons TJ’s Italian Style Soffritto Seasoning Blend', '2 handfuls Organic Shredded Kale, chopped', '1 can TJ’s Diced Tomatoes', '2 cans TJ’s Organic Great Northern Beans, drained', 'Juice of 1 wedge of TJ’s Lemon', '2 cups TJ’s Shredded Mozzarella Cheese', '1 bag TJs Organic French Rolls, heated or toasted to your preference']","['DIRECTIONS', 'In a large skillet over medium heat, add oil and soffritto seasoning. Saute until fragrant, then add kale and diced tomatoes. Saute 5 minutes, until bubbling and kale is wilted.', 'Add beans cook another 5-10 minutes, until sauce thickens and beans are heated through. Remove from heat and stir in a squeeze of lemon wedge.', 'Transfer beans to an 8-inch square broiler-safe pan and top with shredded cheese. Broil on high for 2-4 minutes until cheese is golden and bubbly. Remove from heat and let cool slightly.', 'Ladle beans into bowls and serve with warm French rolls for dipping.', 'Tags: Beans, Comfort Food, Fall, Seasoning, Winter']","['Beans', 'Comfort Food', 'Fall', 'Seasoning', 'Winter']"
100325,Dinner,Turkey & Wild Rice Soup,https://www.traderjoes.com/recipes/dinner/turkey-wild-rice-soup,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/68896-holiday-veg-hash-REC.jpg,"Trader Joe’s Holiday Hash offers small dices of butternut squash, sweet potatoes, red onions, and celery, accompanied by a flavorful and fragrant herb-trio of parsley, sage, and rosemary. Grab one container for your stuffing recipe, and a second to use as a soup-starter, paired with leftover turkey and earthy mushrooms & wild rice.",Serves: 6 Cooking Time: 1 Hour,"['2 tablespoons TJ’s Olive Oil', '1 package TJ’s Holiday Vegetable Hash (seasonal)', 'TJ’s Sea Salt & Pepper', '1 package TJ’s Sliced Cremini Mushrooms', '2 packages TJ’s Turkey Stock (seasonal) OR Chicken Stock', '1 cup TJ’s Wild Rice', '2 cups cooked leftover TJ’s Turkey']","['DIRECTIONS', 'Heat a large pot over medium heat, add 2 tablespoons olive oil.', 'When oil is hot, add hash and a generous pinch of salt. Sauté until onions are translucent, 3-5 minutes.', 'Add mushrooms and sauté another 5 minutes.', 'Add stock and rice to pot and bring to a simmer. Cover and simmer 30 minutes, stirring halfway through.', 'Remove lid, add turkey and continue to simmer another 15-20 minutes, until rice is cooked through.', 'Season to taste with sea salt & pepper. Ladle soup into large bowls and enjoy!', 'Tags: Comfort Food, Soup, Thanksgiving, Turkey']","['Comfort Food', 'Soup', 'Thanksgiving', 'Turkey']"
100326,Dinner,Broccoli Mac & Cheese,https://www.traderjoes.com/recipes/appetizers-sides/broccoli-mac--cheese,https://www.traderjoes.com/TJ_CMS_Content/Images/Recipe/68707-roasted-broccoli-REC.jpg,"Within days of harvest, U.S.-grown Trader Joe’s Roasted Broccoli is trimmed to essentially just the “flowers” and seasoned with olive oil, sea salt, and pepper before it’s oven-roasted at 500°F for a short period of time. The high-temperature plus short cooking time ensures true, roasted texture and flavor, ready to enjoy on its own or add a green boost to comfort food favorites, like this classic recipe for broccoli mac & cheese.",Serves: 6 - 8 Prep Time: 5 Minutes Cooking Time: 15 Minutes,"['1lb your favorite short cut of TJ’s Pasta (Macaroni, Farfalle, Fusilli, etc.)', '2 cups TJ’s Whole Milk', '1 package (8 oz.) TJ’s Cream Cheese, cubed', 'Dash of TJ’s Garlic Powder (optional)', '1 bag TJ’s Shredded Sharp Cheddar', '2 tablespoons TJ’s Unsalted Butter', 'TJ’s Black Pepper', '1 package TJ’s Roasted Broccoli, microwaved according to package directions (cut any large pieces into smaller florets, if needed)']","['DIRECTIONS', 'Bring a large pot of salted water to a boil. Cook pasta until barely al dente. Drain and set aside.', 'While pasta cooks, add milk to a large pot and bring to a simmer. Reduce heat to low and whisk in cream cheese and garlic powder until totally smooth.', 'Add cheese and butter and continue whisking until the cheese is fully melted.', 'Add cooked pasta to sauce and stir to coat. Add roasted broccoli and cook a few minutes more, continuing to stir until sauce has thickened slightly. Remove from heat and stir in fresh ground pepper to taste.', 'Let cool slightly before digging in!', 'Tags: Cheese, Cheesy, Comfort Food, Entertaining, Side Dish, Thanksgiving']","['Cheese', 'Cheesy', 'Comfort Food', 'Entertaining', 'Side Dish', 'Thanksgiving']"
